ticket_id,timestamp,equipment_id,product_type,risk_tier,health_score,failure_probability_pct,anomaly_score_pct,diagnosed_failure_mode,root_cause_explanation,recommended_action,urgency_level
TICK-04013,2026-01-06 04:05:00,L54624,L,WATCH,58.6,0.2,48.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04014,2026-01-06 04:07:00,L54626,L,WATCH,68.3,0.3,37.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04015,2026-01-06 04:08:00,M22307,M,WATCH,60.9,1.0,45.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04016,2026-01-06 04:09:00,L54628,L,WATCH,73.3,0.3,31.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04017,2026-01-06 04:10:00,L54629,L,WATCH,71.8,1.8,33.2,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04018,2026-01-06 04:11:00,L54630,L,WATCH,75.0,0.3,29.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04019,2026-01-06 04:12:00,L54631,L,WATCH,73.5,0.2,31.2,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04020,2026-01-06 04:13:00,L54632,L,WATCH,67.2,0.2,38.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04021,2026-01-06 04:14:00,H36867,H,WATCH,71.4,1.3,33.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04022,2026-01-06 04:16:00,M22315,M,WATCH,74.6,0.1,29.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04023,2026-01-06 04:17:00,M22316,M,WATCH,70.0,0.4,35.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04024,2026-01-06 04:19:00,M22318,M,WATCH,66.4,0.5,39.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04025,2026-01-06 04:21:00,L54640,L,WATCH,74.5,0.3,30.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04026,2026-01-06 04:22:00,L54641,L,WATCH,67.2,0.2,38.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04027,2026-01-06 04:23:00,L54642,L,WATCH,70.0,0.6,35.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04028,2026-01-06 04:26:00,M22325,M,WATCH,73.4,1.7,31.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04029,2026-01-06 04:32:00,L54651,L,WATCH,70.9,3.2,34.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04030,2026-01-06 04:34:00,M22333,M,WATCH,53.7,0.8,54.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04031,2026-01-06 04:35:00,L54654,L,WATCH,68.8,0.8,36.7,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04032,2026-01-06 04:39:00,L54658,L,WATCH,69.0,0.2,36.5,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04033,2026-01-06 04:40:00,M22339,M,WATCH,71.3,0.2,33.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04034,2026-01-06 04:43:00,M22342,M,WATCH,73.4,1.2,31.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04035,2026-01-06 04:44:00,L54663,L,WATCH,74.2,5.4,30.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04036,2026-01-06 04:45:00,M22344,M,WATCH,61.0,0.1,45.9,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04037,2026-01-06 04:47:00,L54666,L,WATCH,71.6,3.0,33.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04038,2026-01-06 04:50:00,M22349,M,WATCH,62.4,0.6,44.2,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04039,2026-01-06 04:51:00,M22350,M,WATCH,64.5,1.3,41.8,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04040,2026-01-06 04:52:00,L54671,L,WARNING,42.5,1.4,67.6,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04041,2026-01-06 04:53:00,M22352,M,WATCH,65.0,0.6,41.2,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04042,2026-01-06 04:54:00,L54673,L,WATCH,65.7,1.0,40.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04043,2026-01-06 04:55:00,L54674,L,WATCH,72.8,0.3,32.0,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04044,2026-01-06 04:59:00,M22358,M,WATCH,66.5,0.5,39.4,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04045,2026-01-06 05:00:00,L54679,L,WATCH,68.3,0.8,37.3,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04046,2026-01-06 05:01:00,L54680,L,WATCH,59.9,0.6,47.1,ANOMALY - Multivariate Mechanical Drift,Multiple telemetry signals exhibit atypical cross-correlation detected by the Isolation Forest engine (unusual torque/speed variance ratio).,"Perform vibration analysis, check drive belt tension, and verify sensor calibration on spindle.",LOW-MEDIUM (Routine preventive inspection)
TICK-04047,2026-01-06 05:05:00,L54684,L,WATCH,73.0,0.2,31.8,TWF - Tool Wear Failure,Cumulative tool wear reached 201 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-04048,2026-01-06 05:08:00,L54687,L,WATCH,69.8,17.9,35.6,TWF - Tool Wear Failure,Cumulative tool wear reached 207 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-04049,2026-01-06 05:09:00,M22368,M,WATCH,56.9,14.0,50.7,TWF - Tool Wear Failure,Cumulative tool wear reached 209 min (safe operating threshold: 200 min). High probability of surface finish degradation and micro-fractures.,Schedule tooling replacement during next cycle pause. Inspect tool holder for wear marks.,MEDIUM (Schedule tool replacement)
TICK-04050,2026-01-06 05:10:00,L54689,L,CRITICAL,0.4,99.6,79.2,OSF - Overstrain Failure,Combined mechanical load strain (12741) exceeds type-L stress limit (11000). Heavy torque on worn tooling threatens spindle shaft integrity.,Reduce feed rate and cutting depth immediately; replace tooling assembly and inspect chuck clamp.,IMMEDIATE (Risk of mechanical fracture)
